YEAR_END,TEAM,GP,W,L,MIN,PTS,FGM,FGA,3PM,3PA,FTM,FTA,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-,Restricted_Area_FGM,Restricted_Area_FGA,Paint_FGM,Paint_FGA,Midrange_FGM,Midrange_FGA,Left_corner_FGM,Left_corner_FGA,Right_corner_FGM,Right_corner_FGA,Corner_FGM,Corner_FGA,Above_break_FGM,Above_break_FGA
2018,Memphis Grizzlies,82,22,60,3941,8145,3013,6788,758,2152,1361,1732,779,2544,3323,1767,1227,613,396,421,1900,1674,-509,1386,2321,349,989,522,1328,79,230,71,197,150,427,606,1697
2018,Miami Heat,82,44,38,3986,8480,3184,6997,903,2506,1209,1601,763,2801,3564,1862,1178,620,437,378,1648,1587,39,1424,2241,418,1067,439,1184,109,300,149,369,258,669,645,1819
2018,Milwaukee Bucks,82,44,38,3966,8731,3257,6807,718,2024,1499,1915,688,2579,3267,1905,1135,722,443,366,1752,1633,-25,1526,2365,416,1006,598,1415,96,244,126,302,222,546,495,1463
2018,Minnesota Timberwolves,82,47,35,3961,8980,3365,7063,658,1845,1592,1980,848,2593,3441,1861,1021,689,345,382,1495,1710,183,1390,2108,628,1402,690,1712,106,276,69,165,175,441,482,1388
2018,New Orleans Pelicans,82,48,34,3991,9161,3500,7241,837,2312,1324,1716,712,2923,3635,2195,1223,657,485,344,1570,1669,107,1573,2419,575,1246,516,1267,120,305,109,271,229,576,607,1719
2018,New York Knicks,82,29,53,3966,8566,3334,7193,673,1914,1225,1557,859,2752,3611,1912,1208,552,421,389,1682,1509,-292,1384,2210,531,1219,746,1849,103,239,56,152,159,391,514,1504
2018,Oklahoma City Thunder,82,48,34,3966,8844,3271,7221,881,2491,1421,1985,1024,2671,3695,1750,1147,743,412,377,1653,1750,280,1496,2423,305,763,592,1547,105,283,124,332,229,615,649,1852
2018,Orlando Magic,82,25,57,3946,8479,3182,7042,844,2405,1271,1678,722,2692,3414,1921,1192,622,400,402,1579,1556,-395,1398,2132,471,1281,470,1230,106,278,58,173,164,451,678,1938
2018,Philadelphia 76ers,82,52,30,3956,9004,3349,7098,901,2445,1405,1868,893,2996,3889,2221,1353,682,420,417,1811,1670,369,1488,2215,447,1204,513,1235,62,180,92,211,154,391,747,2033
2018,Phoenix Suns,82,21,61,3941,8522,3153,7141,763,2286,1453,1962,842,2776,3618,1743,1289,569,370,488,1807,1715,-768,1469,2444,420,1113,501,1297,106,274,76,230,182,504,581,1767
2018,Portland Trail Blazers,82,49,33,3951,8661,3222,7132,845,2308,1372,1715,835,2893,3728,1599,1109,573,423,418,1599,1564,213,1320,2273,445,1100,612,1451,83,222,80,202,163,424,682,1880
2018,Sacramento Kings,82,27,55,3951,8104,3179,7063,738,1967,1008,1371,776,2578,3354,1768,1125,643,340,389,1639,1422,-573,1218,1969,566,1465,660,1670,93,244,81,179,174,423,561,1511
2018,San Antonio Spurs,82,47,35,3946,8424,3202,6999,696,1977,1324,1715,849,2777,3626,1868,1078,628,460,318,1408,1619,237,1295,2029,500,1251,713,1746,96,242,95,233,191,475,503,1482
2018,Toronto Raptors,82,59,23,3966,9156,3383,7169,968,2705,1422,1790,800,2807,3607,1995,1095,626,500,401,1783,1633,638,1542,2374,452,1079,423,1016,144,393,127,297,271,690,694,1991
2018,Utah Jazz,82,48,34,3951,8540,3139,6797,887,2425,1375,1766,740,2807,3547,1839,1205,708,420,380,1608,1683,353,1411,2190,408,1086,434,1098,152,366,137,326,289,692,597,1717
2018,Washington Wizards,82,43,39,3971,8742,3275,7018,814,2173,1378,1786,823,2713,3536,2065,1196,645,353,383,1746,1639,48,1239,1940,494,1172,728,1737,75,214,91,222,166,436,648,1717
2017,Atlanta Hawks,82,43,39,3976,8459,3123,6918,729,2137,1484,2039,842,2793,3635,1938,1294,672,397,424,1491,1768,-70,1462,2441,290,783,642,1557,83,239,113,273,196,512,532,1608
2017,Boston Celtics,82,53,29,3951,8857,3168,6977,985,2741,1536,1903,743,2698,3441,2069,1088,617,340,425,1686,1664,216,1364,2237,349,836,470,1163,116,299,135,321,251,620,732,2098
2017,Brooklyn Nets,82,20,62,3951,8673,3102,6987,877,2591,1592,2020,721,2879,3600,1756,1356,593,387,457,1726,1671,-552,1439,2435,443,1045,343,915,102,300,114,274,216,574,660,1995
2017,Charlotte Hornets,82,36,46,3966,8601,3093,7000,824,2347,1591,1953,721,2853,3574,1891,942,571,390,450,1360,1631,16,1250,2092,385,946,634,1615,67,184,55,142,122,326,701,2003
2017,Chicago Bulls,82,41,41,3956,8435,3169,7141,623,1831,1474,1848,999,2797,3796,1851,1112,643,393,378,1455,1541,35,1306,2212,468,1091,772,2007,130,290,91,252,221,542,402,1277
2017,Cleveland Cavaliers,82,51,31,3976,9048,3275,6963,1067,2779,1431,1913,766,2821,3587,1858,1121,539,327,349,1486,1690,261,1349,2084,270,704,589,1395,192,439,159,405,351,844,714,1922
2017,Dallas Mavericks,82,33,49,3956,8029,2968,6750,878,2473,1215,1516,647,2516,3163,1705,972,614,307,280,1567,1591,-240,941,1522,403,897,746,1858,91,242,96,262,187,504,690,1951
2017,Denver Nuggets,82,40,42,3951,9161,3377,7194,870,2365,1537,1986,966,2837,3803,2077,1226,568,323,404,1567,1653,42,1609,2653,434,969,464,1207,95,269,81,195,176,464,694,1878
2017,Detroit Pistons,82,37,45,3961,8309,3269,7282,631,1915,1140,1586,908,2838,3746,1732,973,574,310,339,1467,1434,-92,1212,1972,557,1366,869,2029,81,206,68,186,149,392,480,1489
2017,Golden State Warriors,82,67,15,3956,9503,3532,7140,982,2562,1457,1850,770,2873,3643,2491,1211,785,555,313,1585,1588,954,1559,2328,353,807,638,1443,111,258,114,289,225,547,755,1983
2017,Houston Rockets,82,55,27,3956,9458,3305,7152,1181,3306,1667,2177,892,2746,3638,2070,1240,670,352,409,1634,1674,473,1647,2549,268,718,209,579,117,311,147,372,264,683,914,2602
2017,Indiana Pacers,82,42,40,3971,8618,3221,6931,709,1885,1467,1811,742,2702,3444,1844,1130,669,409,407,1597,1599,-18,1206,1979,511,1142,795,1925,114,292,91,214,205,506,494,1348
2017,LA Clippers,82,51,31,3951,8911,3242,6820,841,2245,1586,2128,738,2790,3528,1848,1062,612,347,258,1626,1835,352,1355,2114,282,717,764,1744,107,246,92,235,199,481,631,1716
2017,Los Angeles Lakers,82,26,56,3941,8575,3224,7164,730,2110,1397,1853,933,2636,3569,1716,1243,674,320,440,1698,1520,-564,1455,2403,502,1244,537,1407,95,253,87,233,182,486,539,1584
2017,Memphis Grizzlies,82,43,39,3981,8239,2984,6854,767,2169,1504,1918,886,2621,3507,1744,1059,653,344,410,1840,1708,40,1235,2188,424,1058,558,1439,92,218,83,214,175,432,590,1702
2017,Miami Heat,82,41,41,3956,8460,3202,7037,808,2213,1248,1768,872,2705,3577,1742,1102,588,469,398,1680,1530,87,1363,2233,488,1162,543,1429,142,335,133,348,275,683,531,1510
2017,Milwaukee Bucks,82,42,40,3956,8497,3182,6715,720,1946,1413,1839,723,2589,3312,1984,1145,666,436,375,1660,1579,-15,1602,2566,392,996,468,1207,98,271,122,297,220,568,493,1352
2017,Minnesota Timberwolves,82,31,51,3961,8657,3235,6922,601,1723,1586,1986,938,2540,3478,1940,1150,654,370,413,1646,1681,-91,1437,2300,435,996,762,1903,104,270,78,199,182,469,419,1242
2017,New Orleans Pelicans,82,34,48,3981,8556,3210,7130,768,2196,1368,1825,703,2879,3582,1869,1054,638,453,348,1490,1581,-172,1346,2224,463,1092,633,1618,106,272,81,224,187,496,579,1684
2017,New York Knicks,82,31,51,3971,8556,3244,7256,704,2022,1364,1731,983,2723,3706,1786,1139,581,455,377,1668,1516,-301,1305,2283,351,873,884,2078,106,254,96,223,202,477,501,1520
2017,Oklahoma City Thunder,82,47,35,3961,8741,3237,7169,692,2116,1575,2113,1002,2821,3823,1721,1230,648,408,450,1715,1697,62,1622,2701,423,979,500,1371,92,253,98,295,190,548,499,1550
2017,Orlando Magic,82,29,53,3961,8288,3139,7133,701,2139,1309,1753,807,2734,3541,1820,1091,580,396,419,1584,1532,-539,1245,2065,486,1164,707,1764,63,218,60,191,123,409,577,1704
2017,Philadelphia 76ers,82,28,54,3966,8400,3088,6992,831,2443,1393,1806,807,2706,3513,1949,1366,692,420,446,1793,1610,-467,1465,2405,353,915,439,1229,96,220,69,186,165,406,660,2015
2017,Phoenix Suns,82,24,58,3966,8831,3270,7260,615,1854,1676,2159,976,2712,3688,1604,1265,673,399,435,2030,1822,-462,1477,2433,469,1114,709,1859,88,268,80,247,168,515,447,1317
2017,Portland Trail Blazers,82,41,41,3986,8851,3243,7059,852,2272,1513,1940,830,2750,3580,1733,1126,574,408,431,1736,1624,-43,1333,2311,404,944,654,1532,80,232,95,234,175,466,675,1787
2017,Sacramento Kings,82,32,50,3976,8430,3105,6734,737,1960,1483,1913,715,2652,3367,1844,1201,627,324,420,1667,1646,-318,1302,2120,462,1136,604,1518,95,242,103,237,198,479,534,1458
2017,San Antonio Spurs,82,61,21,3961,8637,3222,6864,753,1927,1440,1806,821,2777,3598,1954,1101,655,484,333,1498,1623,590,1188,1902,434,1010,847,2025,116,259,116,281,232,540,521,1373
2017,Toronto Raptors,82,51,31,3956,8762,3211,6918,725,1996,1615,2028,871,2676,3547,1517,1041,677,400,392,1708,1666,345,1262,2056,532,1198,692,1667,116,321,98,242,214,563,510,1418
2017,Utah Jazz,82,51,31,3951,8258,3033,6515,791,2128,1401,1875,771,2774,3545,1651,1118,550,410,312,1545,1655,323,1350,2160,403,950,489,1277,121,315,113,296,234,611,556,1502
2017,Washington Wizards,82,49,33,3971,8953,3388,7137,756,2030,1421,1812,843,2671,3514,1956,1162,693,336,377,1745,1621,148,1427,2321,419,971,786,1815,86,255,98,273,184,528,569,1484
2016,Atlanta Hawks,82,48,34,3966,8433,3168,6923,815,2326,1282,1638,679,2772,3451,2100,1226,747,486,411,1570,1500,296,1461,2422,317,806,573,1366,95,271,115,307,210,578,604,1736
2016,Boston Celtics,82,48,34,3956,8669,3216,7318,717,2142,1520,1929,950,2733,3683,1981,1127,752,348,450,1796,1718,263,1509,2507,373,1002,617,1667,96,254,82,255,178,509,539,1619
2016,Brooklyn Nets,82,21,61,3951,8089,3136,6920,531,1508,1286,1699,863,2614,3477,1829,1212,627,332,430,1476,1510,-603,1291,2188,602,1389,712,1835,91,244,92,228,183,472,347,1021
2016,Charlotte Hornets,82,48,34,3971,8479,3036,6922,873,2410,1534,1941,734,2869,3603,1778,1029,595,438,448,1487,1670,223,1177,2028,363,893,623,1591,97,232,78,193,175,425,697,1975
2016,Chicago Bulls,82,42,40,3981,8335,3165,7170,651,1753,1354,1720,907,2889,3796,1870,1141,495,470,465,1545,1535,-121,1288,2317,393,1027,833,2072,76,215,84,186,160,401,490,1337
2016,Cleveland Cavaliers,82,57,25,3971,8555,3171,6888,880,2428,1333,1783,873,2777,3650,1861,1114,551,317,362,1666,1690,492,1309,2055,372,938,610,1467,122,313,139,349,261,662,616,1756
2016,Dallas Mavericks,82,42,40,4001,8388,3064,6900,806,2342,1454,1831,751,2781,3532,1813,1047,560,306,363,1595,1757,-25,1161,1871,397,953,700,1735,112,314,89,205,201,519,603,1803
2016,Denver Nuggets,82,33,49,3966,8355,3093,7003,656,1943,1513,1974,941,2718,3659,1858,1202,609,395,517,1723,1712,-254,1526,2682,354,923,557,1454,87,242,58,182,145,424,508,1501
2016,Detroit Pistons,82,44,38,3976,8361,3111,7087,740,2148,1399,2095,1021,2777,3798,1594,1110,573,304,366,1557,1773,50,1313,2232,470,1229,588,1478,92,280,118,291,210,571,529,1543
2016,Golden State Warriors,82,73,9,3976,9421,3489,7159,1077,2592,1366,1790,816,2972,3788,2373,1245,689,498,336,1701,1627,882,1486,2338,344,887,582,1342,127,312,125,298,252,610,820,1956
2016,Houston Rockets,82,41,41,3966,8737,3094,6847,878,2533,1671,2407,930,2601,3531,1821,1307,821,430,404,1790,1847,16,1513,2472,362,942,341,899,135,354,150,445,285,799,592,1707
2016,Indiana Pacers,82,45,37,3976,8377,3142,6985,663,1889,1430,1872,847,2779,3626,1741,1219,742,391,366,1641,1676,140,1297,2094,378,886,804,2116,120,315,93,225,213,540,443,1321
2016,LA Clippers,82,53,29,3966,8569,3141,6759,797,2190,1490,2152,721,2727,3448,1873,1063,709,460,259,1746,1842,351,1226,1881,319,775,799,1913,114,282,107,246,221,528,563,1615
2016,Los Angeles Lakers,82,17,65,3946,7982,2880,6956,639,2016,1583,2028,878,2645,3523,1478,1124,593,337,458,1662,1573,-784,1126,1999,438,1088,677,1854,72,222,58,181,130,403,505,1583
2016,Memphis Grizzlies,82,42,40,3966,8126,3019,6859,504,1521,1584,2024,916,2497,3413,1697,1090,724,350,469,1783,1732,-184,1345,2386,459,1200,711,1752,76,221,60,202,136,423,364,1075
2016,Miami Heat,82,48,34,3966,8204,3150,6697,498,1480,1406,1889,807,2811,3618,1709,1155,553,531,337,1502,1608,135,1451,2222,453,1139,748,1856,90,282,113,287,203,569,292,892
2016,Milwaukee Bucks,82,33,49,3966,8122,3145,6740,440,1277,1392,1863,858,2559,3417,1895,1247,672,475,462,1695,1600,-343,1625,2704,448,1105,632,1654,69,196,65,184,134,380,303,870
2016,Minnesota Timberwolves,82,29,53,3976,8398,3095,6668,455,1347,1753,2213,821,2587,3408,1916,1231,656,375,427,1696,1768,-290,1398,2196,410,964,832,2160,67,175,42,110,109,285,345,1053
2016,New Orleans Pelicans,82,30,52,3956,8423,3153,7040,702,1951,1415,1823,782,2712,3494,1818,1102,633,342,423,1713,1630,-311,1344,2324,355,939,752,1825,79,234,72,223,151,457,549,1478
2016,New York Knicks,82,32,50,3961,8065,3022,6886,610,1762,1411,1753,850,2788,3638,1682,1099,467,466,343,1616,1520,-224,1078,1886,388,961,946,2277,101,234,70,185,171,419,438,1326
2016,Oklahoma City Thunder,82,55,27,3966,9038,3372,7082,678,1945,1616,2067,1071,2916,3987,1883,1305,603,487,373,1691,1653,597,1534,2528,421,912,739,1696,106,293,102,291,208,584,470,1354
2016,Orlando Magic,82,35,47,3981,8369,3242,7120,636,1818,1249,1649,843,2709,3552,1933,1155,673,417,448,1701,1497,-133,1352,2252,435,1051,819,2000,87,246,79,206,166,452,470,1341
2016,Philadelphia 76ers,82,10,72,3961,7988,2970,6887,764,2255,1284,1850,777,2605,3382,1765,1343,680,495,466,1780,1571,-839,1419,2398,352,1018,435,1214,104,274,99,274,203,548,560,1693
2016,Phoenix Suns,82,23,59,3941,8271,3051,7018,738,2118,1431,1905,943,2733,3676,1701,1410,632,313,449,1858,1770,-546,1368,2332,330,900,615,1668,84,246,95,247,179,493,558,1608
2016,Portland Trail Blazers,82,44,38,3961,8622,3167,7040,864,2336,1424,1889,948,2782,3730,1748,1200,562,380,424,1782,1597,68,1272,2200,330,846,701,1658,132,316,93,257,225,573,639,1748
2016,Sacramento Kings,82,33,49,3961,8740,3283,7083,660,1839,1514,2089,868,2760,3628,2009,1326,733,368,437,1676,1800,-203,1561,2492,469,1260,593,1492,88,187,94,247,182,434,478,1389
2016,San Antonio Spurs,82,67,15,3941,8490,3289,6797,570,1518,1342,1672,770,2831,3601,2010,1071,677,485,317,1433,1597,872,1284,1974,502,1109,933,2196,77,214,91,229,168,443,401,1060
2016,Toronto Raptors,82,56,26,3956,8422,3006,6669,708,1915,1702,2190,836,2724,3560,1536,1073,636,449,442,1610,1801,369,1278,2147,449,1094,570,1512,132,338,104,240,236,578,472,1318
2016,Utah Jazz,82,40,42,3991,8010,2957,6593,694,1956,1402,1885,880,2665,3545,1554,1224,631,425,385,1655,1629,147,1277,2121,435,1093,551,1423,127,305,124,327,251,632,443,1302
2016,Washington Wizards,82,41,41,3951,8534,3238,7033,709,1983,1349,1849,743,2688,3431,2005,1186,708,323,356,1708,1651,-41,1365,2195,373,895,791,1961,84,253,112,260,196,513,511,1449
2015,Atlanta Hawks,82,60,22,3946,8409,3121,6699,818,2152,1349,1735,715,2611,3326,2111,1167,744,380,404,1457,1611,445,1307,2153,391,956,605,1438,115,275,138,326,253,601,565,1548
2015,Boston Celtics,82,40,42,3976,8312,3193,7211,660,2021,1266,1678,910,2685,3595,2009,1133,674,294,431,1738,1545,13,1336,2233,377,962,820,1995,91,229,69,201,160,430,500,1573
2015,Brooklyn Nets,82,38,44,3986,8038,3069,6804,541,1633,1359,1817,846,2627,3473,1716,1133,576,340,372,1579,1641,-236,1211,2054,638,1419,679,1698,104,257,77,216,181,473,360,1136
2015,Charlotte Hornets,82,33,49,3981,7721,2913,6932,498,1566,1397,1867,820,2793,3613,1654,976,499,448,440,1494,1708,-260,1089,1972,408,1050,918,2344,56,135,54,147,110,282,388,1268
2015,Chicago Bulls,82,50,32,3976,8265,3001,6797,645,1825,1618,2067,959,2792,3751,1781,1145,514,476,443,1495,1736,246,1322,2355,361,916,672,1700,83,224,78,183,161,407,483,1401
2015,Cleveland Cavaliers,82,53,29,3956,8457,3089,6739,826,2253,1453,1934,911,2612,3523,1814,1171,603,340,368,1510,1685,367,1338,2157,342,925,583,1403,124,342,120,323,244,665,580,1585
2015,Dallas Mavericks,82,50,32,3976,8628,3255,7036,732,2082,1386,1843,858,2608,3466,1846,1062,663,371,314,1644,1816,238,1411,2242,340,869,772,1842,106,263,87,227,193,490,538,1583
2015,Denver Nuggets,82,30,52,3976,8320,3099,7158,660,2032,1462,1991,1012,2653,3665,1788,1166,641,367,504,1882,1698,-291,1428,2415,414,1121,596,1589,84,260,83,233,167,493,493,1518
2015,Detroit Pistons,82,32,50,3966,8077,3041,7038,703,2043,1292,1838,1051,2630,3681,1771,1099,623,383,391,1559,1584,-82,1419,2490,416,1186,503,1319,100,249,102,266,202,515,501,1508
2015,Golden State Warriors,82,67,15,3946,9016,3410,7137,883,2217,1313,1709,853,2814,3667,2248,1185,762,496,293,1628,1541,828,1448,2234,408,1043,671,1643,102,250,128,258,230,508,653,1686
2015,Houston Rockets,82,56,26,3961,8522,3032,6832,933,2680,1525,2133,958,2624,3582,1820,1366,777,407,437,1803,1730,282,1428,2366,428,1054,243,731,156,414,196,485,352,899,581,1765
2015,Indiana Pacers,82,38,44,3971,7981,2998,6824,612,1740,1373,1817,856,2822,3678,1757,1147,505,375,386,1742,1754,23,1090,1890,432,1041,864,2153,98,253,83,219,181,472,431,1251
2015,Los Angeles Clippers,82,56,26,3946,8751,3228,6830,827,2202,1468,2067,784,2711,3495,2031,1012,640,409,245,1749,1766,540,1202,1847,332,781,867,2000,117,312,120,286,237,598,589,1591
2015,Los Angeles Lakers,82,21,61,3986,8073,3054,7020,532,1546,1433,1935,952,2647,3599,1715,1086,578,366,396,1741,1589,-561,1288,2114,353,968,881,2392,57,143,58,148,115,291,417,1248
2015,Memphis Grizzlies,82,55,27,3981,8062,3097,6763,423,1246,1445,1869,856,2634,3490,1777,1094,700,347,424,1567,1662,266,1387,2276,546,1372,741,1868,67,174,60,161,127,335,294,891
2015,Miami Heat,82,37,45,3946,7764,2885,6330,556,1659,1438,1940,747,2461,3208,1626,1214,642,372,359,1636,1715,-213,1248,2024,376,872,705,1776,86,263,116,278,202,541,353,1100
2015,Milwaukee Bucks,82,41,41,3986,8023,3083,6722,545,1500,1312,1734,876,2574,3450,1932,1373,789,403,392,1814,1649,35,1436,2446,320,856,782,1920,100,269,97,224,197,493,348,1003
2015,Minnesota Timberwolves,82,16,66,3961,8016,2986,6820,406,1223,1638,2110,949,2406,3355,1771,1231,668,327,449,1571,1751,-721,1289,2154,405,1073,886,2370,62,172,39,105,101,277,304,933
2015,New Orleans Pelicans,82,45,37,3956,8147,3108,6795,586,1583,1345,1790,942,2621,3563,1806,1087,553,510,475,1530,1533,65,1500,2645,344,879,678,1688,86,191,74,197,160,388,425,1176
2015,New York Knicks,82,17,65,3971,7535,2882,6726,560,1614,1211,1575,867,2443,3310,1746,1206,575,382,353,1768,1564,-764,1034,1842,334,881,954,2389,57,170,53,140,110,310,449,1288
2015,Oklahoma City Thunder,82,45,37,3966,8524,3184,7119,632,1864,1524,2020,1052,2844,3896,1681,1205,598,454,377,1829,1675,179,1407,2386,435,1063,710,1805,93,243,84,225,177,468,454,1382
2015,Orlando Magic,82,25,57,3951,7847,3076,6792,554,1598,1141,1565,822,2607,3429,1692,1221,647,314,441,1714,1467,-469,1384,2341,466,1190,672,1662,74,218,85,211,159,429,395,1159
2015,Philadelphia 76ers,82,18,64,3961,7542,2765,6777,692,2160,1320,1953,978,2536,3514,1683,1453,789,487,454,1778,1657,-736,1394,2481,279,911,400,1225,79,232,60,175,139,407,553,1734
2015,Phoenix Suns,82,39,43,3976,8397,3178,7038,698,2048,1343,1767,896,2643,3539,1659,1238,700,385,337,1744,1664,-74,1402,2260,352,902,726,1828,101,293,122,325,223,618,474,1412
2015,Portland Trail Blazers,82,51,31,3971,8429,3175,7049,807,2231,1272,1589,879,2881,3760,1799,1117,525,372,297,1494,1534,347,1206,1934,347,840,815,2044,126,315,95,253,221,568,583,1646
2015,Sacramento Kings,82,29,53,3971,8310,3010,6617,461,1350,1829,2400,895,2728,3623,1667,1333,550,324,508,1696,1958,-304,1435,2374,414,1152,700,1741,69,179,82,229,151,408,310,930
2015,San Antonio Spurs,82,55,27,3991,8461,3208,6854,677,1847,1368,1754,806,2772,3578,2000,1146,657,444,362,1564,1613,508,1312,2119,533,1198,686,1690,112,274,116,267,228,541,449,1294
2015,Toronto Raptors,82,49,33,3971,8527,3108,6829,726,2060,1585,2014,881,2526,3407,1701,1057,615,357,413,1712,1668,252,1247,2011,515,1169,620,1589,134,330,92,231,226,561,500,1488
2015,Utah Jazz,82,38,44,3941,7801,2900,6492,610,1781,1391,1929,988,2617,3605,1632,1256,623,489,382,1583,1604,18,1389,2203,317,946,584,1563,94,237,94,264,188,501,421,1261
2015,Washington Wizards,82,46,36,3991,8080,3139,6790,497,1381,1305,1758,862,2801,3663,1969,1233,601,378,350,1707,1610,59,1348,2116,353,922,941,2371,68,208,76,184,144,392,353,977
2014,Atlanta Hawks,82,38,44,3966,8282,3061,6688,768,2116,1392,1782,713,2565,3278,2041,1251,680,326,354,1577,1643,-39,1236,2002,447,1083,610,1487,111,293,118,289,229,582,538,1520
2014,Boston Celtics,82,25,57,3946,7892,2996,6883,575,1729,1325,1706,980,2505,3485,1726,1261,584,343,373,1743,1564,-366,1223,2097,326,914,872,2142,80,220,87,211,167,431,408,1282
2014,Brooklyn Nets,82,44,38,3976,8079,2931,6391,709,1922,1508,2002,721,2407,3128,1714,1191,705,311,337,1777,1704,-82,1136,1858,440,1018,646,1593,100,236,90,244,190,480,518,1421
2014,Charlotte Bobcats,82,43,39,3981,7942,2976,6730,516,1471,1474,2000,776,2724,3500,1778,1010,499,421,415,1493,1716,-18,1251,2137,405,936,804,2186,54,155,64,159,118,314,398,1137
2014,Chicago Bulls,82,48,34,3986,7680,2843,6577,508,1459,1486,1908,937,2683,3620,1860,1223,594,424,490,1565,1714,152,1245,2209,282,811,808,2098,75,173,52,161,127,334,378,1105
2014,Cleveland Cavaliers,82,33,49,3986,8054,3036,6955,584,1640,1398,1861,989,2629,3618,1738,1163,579,304,461,1640,1599,-270,1158,2064,452,1113,842,2138,92,226,68,203,160,429,424,1191
2014,Dallas Mavericks,82,49,33,3966,8597,3249,6858,721,1877,1378,1733,840,2514,3354,1935,1110,704,356,288,1636,1633,197,1274,2000,443,1086,811,1894,93,224,69,162,162,386,558,1477
2014,Denver Nuggets,82,36,46,3951,8559,3147,7042,702,1959,1563,2154,1009,2717,3726,1838,1305,615,459,459,1890,1778,-176,1508,2482,390,1096,547,1504,107,241,98,250,205,491,497,1448
2014,Detroit Pistons,82,29,53,3956,8286,3182,7124,507,1580,1415,2111,1196,2525,3721,1714,1193,687,395,403,1666,1699,-300,1721,2826,406,1148,548,1570,82,222,80,181,162,403,344,1152
2014,Golden State Warriors,82,51,31,3966,8549,3236,7005,774,2037,1303,1731,896,2819,3715,1912,1247,642,407,342,1784,1584,394,1295,2089,489,1211,678,1668,119,286,87,216,206,502,568,1514
2014,Houston Rockets,82,54,28,3966,8829,3118,6603,779,2179,1814,2549,920,2797,3717,1755,1323,621,461,460,1676,1993,374,1638,2621,450,1075,251,728,98,251,103,268,201,519,573,1645
2014,Indiana Pacers,82,56,26,3956,7933,2949,6573,550,1542,1485,1907,834,2831,3665,1651,1237,550,446,378,1675,1793,361,1129,1910,444,1090,826,2031,74,180,87,212,161,392,389,1135
2014,Los Angeles Clippers,82,57,25,3951,8850,3208,6761,693,1966,1741,2384,858,2668,3526,2016,1136,703,397,284,1767,1919,572,1414,2088,307,809,794,1898,111,297,128,294,239,591,451,1357
2014,Los Angeles Lakers,82,27,55,3941,8442,3139,6980,774,2032,1390,1835,745,2620,3365,2006,1239,611,446,387,1627,1580,-516,1248,2035,435,1113,682,1800,107,266,100,243,207,509,566,1511
2014,Memphis Grizzlies,82,50,32,3961,7884,3122,6723,405,1147,1235,1666,950,2526,3476,1792,1124,631,375,410,1568,1553,129,1371,2259,581,1390,765,1927,56,164,64,161,120,325,284,805
2014,Miami Heat,82,54,28,3976,8380,3142,6272,665,1829,1431,1884,627,2397,3024,1847,1212,732,367,256,1596,1675,390,1523,2241,329,702,625,1499,122,302,176,395,298,697,366,1128
2014,Milwaukee Bucks,82,15,67,3976,7829,2952,6737,548,1553,1377,1843,971,2399,3370,1760,1238,541,403,413,1713,1690,-671,1326,2351,361,978,717,1854,62,158,49,145,111,303,437,1244
2014,Minnesota Timberwolves,82,40,42,3971,8768,3189,7175,600,1757,1790,2301,1024,2644,3668,1963,1142,718,297,457,1504,1936,219,1587,2655,353,905,649,1858,85,254,48,147,133,401,465,1340
2014,New Orleans Pelicans,82,34,48,3971,8177,3101,6761,486,1303,1489,1936,933,2486,3419,1745,1129,647,523,504,1857,1664,-222,1457,2561,409,1076,749,1821,59,154,60,158,119,312,367,971
2014,New York Knicks,82,37,45,3971,8084,3027,6739,759,2038,1271,1670,870,2437,3307,1641,1063,631,367,277,1815,1611,-65,1128,1890,247,662,893,2147,94,249,77,182,171,431,588,1588
2014,Oklahoma City Thunder,82,59,23,3961,8705,3194,6782,664,1839,1653,2052,887,2781,3668,1794,1256,678,501,296,1858,1672,520,1342,2116,386,939,802,1887,87,252,70,195,157,447,507,1375
2014,Orlando Magic,82,23,59,3991,7914,3022,6784,563,1596,1307,1714,794,2654,3448,1726,1222,630,350,445,1678,1500,-446,1203,2062,360,950,896,2176,106,295,58,163,164,458,398,1122
2014,Philadelphia 76ers,82,19,63,3971,8155,3108,7150,577,1847,1362,1918,949,2556,3505,1791,1384,765,330,558,1844,1686,-857,1640,2888,390,1083,501,1332,70,220,51,147,121,367,453,1465
2014,Phoenix Suns,82,48,34,3951,8629,3172,6845,765,2055,1520,2004,928,2601,3529,1563,1258,688,374,332,1798,1749,216,1370,2188,358,931,679,1671,122,272,108,298,230,570,534,1467
2014,Portland Trail Blazers,82,54,28,3971,8753,3207,7134,770,2071,1569,1926,1022,2786,3808,1904,1125,454,387,304,1576,1698,327,1222,2021,323,873,892,2167,133,304,75,238,208,542,562,1521
2014,Sacramento Kings,82,28,54,3966,8241,3026,6766,491,1475,1698,2237,990,2656,3646,1547,1249,587,318,459,1849,1897,-238,1297,2089,506,1323,732,1879,64,169,50,139,114,308,376,1159
2014,San Antonio Spurs,82,62,20,3951,8639,3326,6844,698,1757,1289,1642,762,2786,3548,2064,1180,604,420,379,1495,1585,633,1433,2213,450,1027,745,1847,123,291,96,244,219,535,479,1210
2014,Toronto Raptors,82,48,34,3991,8305,2992,6718,713,1917,1608,2055,935,2552,3487,1737,1159,577,343,352,1882,1815,266,1124,1851,469,1136,686,1814,124,305,85,223,209,528,502,1375
